Customer,SalesOrg,DistributionChannel,FulfillmentMethod,Currency,UOM,RetailItemNumber,UPC,GTIN,Material,TCINNo,unsellableOnHandUnits,unsellableOnHandUnitsAmount,sellableOnHandInventoryAmount,Time,Vendor,Store,StoreCount,OnOrderQty,RetailerCost,RetailerPrice,WarehouseInv,OnhandInv,POSSales,POSSalesUnits,TotalInv,InStock,OutStock,TotalInvValue
104566,UK01,00,,GBP,PC,539371,,,6052313,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,6.66,0,0,0.00,0,0,,,0.00
104566,UK01,00,,GBP,PC,563826,,,6065074,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,29.99,0,1632,539.82,18,1632,,,48943.68
104566,UK01,00,,GBP,PC,564725,,,6068572,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,64.99,0,1309,1364.79,21,1309,,,85071.91
104566,UK01,00,,GBP,PC,564721,,,6068284,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,29.99,0,999,89.97,3,999,,,29960.01
104566,UK01,00,,GBP,PC,557980,,,6060476,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,12,0,5058,432.00,36,5058,,,60696.00
104566,UK01,00,,GBP,PC,557981,,,6062026,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,12,0,3216,396.00,33,3216,,,38592.00
104566,UK01,00,,GBP,PC,562117,,,6061583,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,36.99,0,376,1812.51,49,376,,,13908.24
104566,UK01,00,,GBP,PC,557982,,,6062024,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,12,0,312,132.00,11,312,,,3744.00
104566,UK01,00,,GBP,PC,563820,,,6067672,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,12,0,2389,468.00,39,2389,,,28668.00
104566,UK01,00,,GBP,PC,563821,,,6068571,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,12,0,2594,192.00,16,2594,,,31128.00
104566,UK01,00,,GBP,PC,562114,,,6066483,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,12,0,632,564.00,47,632,,,7584.00
104566,UK01,00,,GBP,PC,557983,,,6062035,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,18,0,2004,0.00,0,2004,,,36072.00
104566,UK01,00,,GBP,PC,563823,,,6068287,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,18,0,2553,414.00,23,2553,,,45954.00
104566,UK01,00,,GBP,PC,563824,,,6064151,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,18,0,2566,1206.00,67,2566,,,46188.00
104566,UK01,00,,GBP,PC,563822,,,6068286,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,18,0,2543,270.00,15,2543,,,45774.00
104566,UK01,00,,GBP,PC,557985,,,6062036,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,18,0,2577,756.00,42,2577,,,46386.00
104566,UK01,00,,GBP,PC,562116,,,6065830,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,18,0,428,648.00,36,428,,,7704.00
104566,UK01,00,,GBP,PC,557984,,,6062037,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,18,0,497,576.00,32,497,,,8946.00
104566,UK01,00,,GBP,PC,563825,,,6064149,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,18,0,2930,684.00,38,2930,,,52740.00
104566,UK01,00,,GBP,PC,557294,,,6060411,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,79.99,0,0,0.00,0,0,,,0.00
104566,UK01,00,,GBP,PC,560539,,,6060414,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,79.99,0,5605,3679.54,46,5605,,,448343.95
104566,UK01,00,,GBP,PC,557293,,,6060440,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,23,0,2358,2254.00,98,2358,,,54234.00
104566,UK01,00,,GBP,PC,564719,,,6065350,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,13,0,2405,1235.00,95,2405,,,31265.00
104566,UK01,00,,GBP,PC,557987,,,6060430,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,15,0,2146,945.00,63,2146,,,32190.00
104566,UK01,00,,GBP,PC,565277,,,6060413,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,17,0,600,1292.00,76,600,,,10200.00
104566,UK01,00,,GBP,PC,563819,,,6064359,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,29.99,0,1659,269.91,9,1659,,,49753.41
104566,UK01,00,,GBP,PC,565493,,,6069443,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,29.99,0,0,0.00,0,0,,,0.00
104566,UK01,00,,GBP,PC,557986,,,6060455,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,5,0,11004,1380.00,276,11004,,,55020.00
104566,UK01,00,,GBP,PC,557988,,,6061679,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,29.99,0,1681,539.82,18,1681,,,50413.19
104566,UK01,00,,GBP,PC,562115,,,6062145,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,17,0,1661,255.00,15,1661,,,28237.00
104566,UK01,00,,GBP,PC,548127,,,6047211,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,5,0,4,0.00,0,4,,,20.00
104566,UK01,00,,GBP,PC,550717,,,6044284,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,2.5,0,3,0.00,0,3,,,7.50
104566,UK01,00,,GBP,PC,545079,,,6054229,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,7.5,0,0,0.00,0,0,,,0.00
104566,UK01,00,,GBP,PC,548154,,,6056543,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,3,0,3,0.00,0,3,,,9.00
104566,UK01,00,,GBP,PC,551078,,,6047118,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,10,0,48,0.00,0,48,,,480.00
104566,UK01,00,,GBP,PC,548953,,,6054178,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,5,0,2,0.00,0,2,,,10.00
104566,UK01,00,,GBP,PC,551079,,,6038299,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,2.5,0,1,0.00,0,1,,,2.50
104566,UK01,00,,GBP,PC,557295,,,6065355,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,5,0,282,20.00,4,282,,,1410.00
104566,UK01,00,,GBP,PC,552694,,,6061661,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,17.49,0,6,0.00,0,6,,,104.94
104566,UK01,00,,GBP,PC,549329,,,6053663,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,4,0,0,0.00,0,0,,,0.00
104566,UK01,00,,GBP,PC,557298,,,6064442,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,18,0,1,0.00,0,1,,,18.00
104566,UK01,00,,GBP,PC,544735,,,6047224,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,3.5,0,0,0.00,0,0,,,0.00
104566,UK01,00,,GBP,PC,555956,,,6063120,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,17,0,0,0.00,0,0,,,0.00
104566,UK01,00,,GBP,PC,549933,,,6059882,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,5,0,7,0.00,0,7,,,35.00
104566,UK01,00,,GBP,PC,549328,,,6054179,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,2.5,0,4,0.00,0,4,,,10.00
104566,UK01,00,,GBP,PC,552692,,,6060405,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,10,0,5,0.00,0,5,,,50.00
104566,UK01,00,,GBP,PC,548156,,,6056539,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,5,0,1,0.00,0,1,,,5.00
104566,UK01,00,,GBP,PC,557989,,,6064936,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,14.99,0,199,299.80,20,199,,,2983.01
104566,UK01,00,,GBP,PC,548158,,,6059523,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,19.99,0,4,0.00,0,4,,,79.96
104566,UK01,00,,GBP,PC,548159,,,6059634,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,17.49,0,4,0.00,0,4,,,69.96
104566,UK01,00,,GBP,PC,548157,,,6058551,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,7.5,0,1,0.00,0,1,,,7.50
104566,UK01,00,,GBP,PC,542065,,,6047278,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,2,0,0,0.00,0,0,,,0.00
104566,UK01,00,,GBP,PC,545080,,,6056546,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,4.5,0,2,0.00,0,2,,,9.00
104566,UK01,00,,GBP,PC,548155,,,6059060,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,1,0,0,0.00,0,0,,,0.00
104566,UK01,00,,GBP,PC,553645,,,6059064,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,5,0,1,0.00,0,1,,,5.00
104566,UK01,00,,GBP,PC,557297,,,6064443,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,13,0,2,0.00,0,2,,,26.00
104566,UK01,00,,GBP,PC,549935,,,6059691,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,15,0,7,0.00,0,7,,,105.00
104566,UK01,00,,GBP,PC,557299,,,6064457,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,39.99,0,38,0.00,0,38,,,1519.62
104566,UK01,00,,GBP,PC,552691,,,6060650,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,4,0,0,0.00,0,0,,,0.00
104566,UK01,00,,GBP,PC,557296,,,6064441,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,7,0,101,7.00,1,101,,,707.00
104566,UK01,00,,GBP,PC,533325,,,6041341,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,4,0,0,0.00,0,0,,,0.00
104566,UK01,00,,GBP,PC,535047,,,6043953,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,1,0,1,0.00,0,1,,,1.00
104566,UK01,00,,GBP,PC,535048,,,6043960,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,1.5,0,0,0.00,0,0,,,0.00
104566,UK01,00,,GBP,PC,537795,,,6045526,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,1,0,0,1.00,1,0,,,0.00
104566,UK01,00,,GBP,PC,539373,,,6047181,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,1,0,0,0.00,0,0,,,0.00
104566,UK01,00,,GBP,PC,539374,,,6047212,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,3.5,0,0,0.00,0,0,,,0.00
104566,UK01,00,,GBP,PC,545077,,,6054180,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,2.5,0,4,0.00,0,4,,,10.00
104566,UK01,00,,GBP,PC,545078,,,6054182,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,4,0,24,0.00,0,24,,,96.00
104566,UK01,00,,GBP,PC,553288,,,6054185,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,1,0,18,0.00,0,18,,,18.00
104566,UK01,00,,GBP,PC,548153,,,6056399,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,4,0,0,0.00,0,0,,,0.00
104566,UK01,00,,GBP,PC,553289,,,6056406,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,1,0,3,0.00,0,3,,,3.00
104566,UK01,00,,GBP,PC,549931,,,6059011,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,3,0,2,0.00,0,2,,,6.00
104566,UK01,00,,GBP,PC,539376,,,6047125,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,5,0,1,0.00,0,1,,,5.00
104566,UK01,00,,GBP,PC,542387,,,6047221,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,2.5,0,1,0.00,0,1,,,2.50
104566,UK01,00,,GBP,PC,559835,,,6064455,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,7.5,0,1,0.00,0,1,,,7.50
104566,UK01,00,,GBP,PC,535054,,,6044155,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,3.12,0,0,0.00,0,0,,,0.00
104566,UK01,00,,GBP,PC,535055,,,6044158,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,7.5,0,0,0.00,0,0,,,0.00
104566,UK01,00,,GBP,PC,565759,,,6068610,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,13,0,0,0.00,0,0,,,0.00
104566,UK01,00,,GBP,PC,565758,,,6068702,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,5,0,4953,785.00,157,4953,,,24765.00
104566,UK01,00,,GBP,PC,563818,,,6067631,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,34.99,0,328,384.89,11,328,,,11476.72
104566,UK01,00,,GBP,PC,563816,,,6067740,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,13,0,686,494.00,38,686,,,8918.00
104566,UK01,00,,GBP,PC,563817,,,6067741,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,13,0,644,559.00,43,644,,,8372.00
104566,UK01,00,,GBP,PC,549934,,,6059069,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,5,0,4,0.00,0,4,,,20.00
104566,UK01,00,,GBP,PC,552693,,,6061657,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,15,0,35,15.00,1,35,,,525.00
104566,UK01,00,,GBP,PC,552690,,,6060652,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,3,0,0,0.00,0,0,,,0.00
104566,UK01,00,,GBP,PC,548954,,,6054186,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,1,0,2,0.00,0,2,,,2.00
104566,UK01,00,,GBP,PC,537829,,,6045574,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,3.9,0,7,0.00,0,7,,,27.30
104566,UK01,00,,GBP,PC,547197,,,6052493,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,2,0,4,0.00,0,4,,,8.00
104566,UK01,00,,GBP,PC,547199,,,6052506,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,2,0,4,0.00,0,4,,,8.00
104566,UK01,00,,GBP,PC,547195,,,6045582,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,1,0,2,0.00,0,2,,,2.00
104566,UK01,00,,GBP,PC,547198,,,6052497,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,2,0,1,0.00,0,1,,,2.00
104566,UK01,00,,GBP,PC,545490,,,6046955/6046881,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,2.5,0,5,0.00,0,5,,,12.50
104566,UK01,00,,GBP,PC,552708,,,6059467,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,4,0,226,48.00,12,226,,,904.00
104566,UK01,00,,GBP,PC,552709,,,6061674,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,10,0,14,0.00,0,14,,,140.00
104566,UK01,00,,GBP,PC,552689,,,6060750,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,7.5,0,45,0.00,0,45,,,337.50
104566,UK01,00,,GBP,PC,548687,,,6059393,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,5,0,446,85.00,17,446,,,2230.00
104566,UK01,00,,GBP,PC,560510,,,6063252,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,5,0,192,60.00,12,192,,,960.00
104566,UK01,00,,GBP,PC,535035,,,6054477,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,2.5,0,6,0.00,0,6,,,15.00
104566,UK01,00,,GBP,PC,549326,,,6044147,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,6.5,0,65,6.50,1,65,,,422.50
104566,UK01,00,,GBP,PC,535036,,,6044224,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,5,0,22,0.00,0,22,,,110.00
104566,UK01,00,,GBP,PC,549324,,,6054043,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,5,0,35,0.00,0,35,,,175.00
104566,UK01,00,,GBP,PC,542386,,,6053524,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,8.5,0,0,0.00,0,0,,,0.00
104566,UK01,00,,GBP,PC,549325,,,6053055,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,5,0,28,0.00,0,28,,,140.00
104566,UK01,00,,GBP,PC,552255,,,6053055-B,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,4,0,2,0.00,0,2,,,8.00
104566,UK01,00,,GBP,PC,539365,,,6053562,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,5,0,21,5.00,1,21,,,105.00
104566,UK01,00,,GBP,PC,548946,,,6054693,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,2.5,0,0,0.00,0,0,,,0.00
104566,UK01,00,,GBP,PC,548947,,,6054694,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,3,0,1,0.00,0,1,,,3.00
104566,UK01,00,,GBP,PC,548948,,,6054695,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,4,0,1,0.00,0,1,,,4.00
104566,UK01,00,,GBP,PC,548949,,,6054696,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,3,0,1,0.00,0,1,,,3.00
104566,UK01,00,,GBP,PC,558245,,,6061885,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,3.5,0,708,150.50,43,708,,,2478.00
104566,UK01,00,,GBP,PC,549321,,,6054100,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,3,0,258,51.00,17,258,,,774.00
104566,UK01,00,,GBP,PC,549322,,,6054098,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,1,0,2,0.00,0,2,,,2.00
104566,UK01,00,,GBP,PC,545067,,,6055925,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,3,0,22,0.00,0,22,,,66.00
104566,UK01,00,,GBP,PC,539366,,,6053748,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,2.5,0,2,0.00,0,2,,,5.00
104566,UK01,00,,GBP,PC,548952,,,6056225,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,5,0,67,25.00,5,67,,,335.00
104566,UK01,00,,GBP,PC,544755,,,6054905,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,3.33,0,11,0.00,0,11,,,36.63
104566,UK01,00,,GBP,PC,560505,,,6062556,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,3.33,0,371,103.23,31,371,,,1235.43
104566,UK01,00,,GBP,PC,530582,,,6028232,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,2.5,0,0,0.00,0,0,,,0.00
104566,UK01,00,,GBP,PC,522822,,,6026313,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,4.5,0,0,0.00,0,0,,,0.00
104566,UK01,00,,GBP,PC,531714,,,6027309,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,2,0,0,0.00,0,0,,,0.00
104566,UK01,00,,GBP,PC,524914,,,6027304,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,4.5,0,0,0.00,0,0,,,0.00
104566,UK01,00,,GBP,PC,563875,,,FFBUNDLE2302,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,19.98,0,1,0.00,0,1,,,19.98
104566,UK01,00,,GBP,PC,557346,,,6065307,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,9.99,0,246,179.82,18,246,,,2457.54
104566,UK01,00,,GBP,PC,557345,,,6065306,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,9.99,0,489,549.45,55,489,,,4885.11
104566,UK01,00,,GBP,PC,555950,,,6064820,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,3,0,126,12.00,4,126,,,378.00
104566,UK01,00,,GBP,PC,555941,,,6063122,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,11,0,1,0.00,0,1,,,11.00
104566,UK01,00,,GBP,PC,555942,,,6063125,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,6,0,111,6.00,1,111,,,666.00
104566,UK01,00,,GBP,PC,542391,,,6047249,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,10,0,57,0.00,0,57,,,570.00
104566,UK01,00,,GBP,PC,537833,,,6045264,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,1,0,0,0.00,0,0,,,0.00
104566,UK01,00,,GBP,PC,539383,,,6053359,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,14.99,0,0,0.00,0,0,,,0.00
104566,UK01,00,,GBP,PC,548057,,,6054596,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,9.99,0,18,0.00,0,18,,,179.82
104566,UK01,00,,GBP,PC,548428,,,6053358,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,9.99,0,5,0.00,0,5,,,49.95
104566,UK01,00,,GBP,PC,539384,,,6046148,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,9.99,0,2,0.00,0,2,,,19.98
104566,UK01,00,,GBP,PC,548056,,,6054589,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,9.99,0,20,0.00,0,20,,,199.80
104566,UK01,00,,GBP,PC,552705,,,6060420,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,19.99,0,5,59.97,3,5,,,99.95
104566,UK01,00,,GBP,PC,548162,,,6059159,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,21.99,0,1,0.00,0,1,,,21.99
104566,UK01,00,,GBP,PC,552707,,,6061372,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,21.99,0,0,0.00,0,0,,,0.00
104566,UK01,00,,GBP,PC,548163,,,6051197,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,21.99,0,13,0.00,0,13,,,285.87
104566,UK01,00,,GBP,PC,552706,,,6061375,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,21.99,0,0,0.00,0,0,,,0.00
104566,UK01,00,,GBP,PC,560148,,,6063650,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,21.99,0,2,0.00,0,2,,,43.98
104566,UK01,00,,GBP,PC,563911,,,6066544,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,26,0,631,130.00,5,631,,,16406.00
104566,UK01,00,,GBP,PC,562923,,,6065147,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,11.66,0,112,46.64,4,112,,,1305.92
104566,UK01,00,,GBP,PC,555996,,,6064127,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,26,0,3,0.00,0,3,,,78.00
104566,UK01,00,,GBP,PC,562747,,,6062238,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,13,0,90,0.00,0,90,,,1170.00
104566,UK01,00,,GBP,PC,556001,,,6064117,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,13,0,28,13.00,1,28,,,364.00
104566,UK01,00,,GBP,PC,552712,,,6062978,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,25,0,19,0.00,0,19,,,475.00
104566,UK01,00,,GBP,PC,563913,,,6065589,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,26,0,313,260.00,10,313,,,8138.00
104566,UK01,00,,GBP,PC,557305,,,6065146,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,11.66,0,219,174.90,15,219,,,2553.54
104566,UK01,00,,GBP,PC,563026,,,6065362,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,13,0,706,572.00,44,706,,,9178.00
104566,UK01,00,,GBP,PC,552711,,,6062243,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,25,0,31,0.00,0,31,,,775.00
104566,UK01,00,,GBP,PC,563783,,,6066582,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,7,0,1594,168.00,24,1594,,,11158.00
104566,UK01,00,,GBP,PC,555995,,,6064315,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,4,0,15,0.00,0,15,,,60.00
104566,UK01,00,,GBP,PC,555991,,,6062305,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,4,0,533,148.00,37,533,,,2132.00
104566,UK01,00,,GBP,PC,555998,,,6064526,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,4,0,1790,444.00,111,1790,,,7160.00
104566,UK01,00,,GBP,PC,555999,,,6064529,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,4,0,30,4.00,1,30,,,120.00
104566,UK01,00,,GBP,PC,555993,,,6064313,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,4,0,17,0.00,0,17,,,68.00
104566,UK01,00,,GBP,PC,561734,,,6064532,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,4,0,155,28.00,7,155,,,620.00
104566,UK01,00,,GBP,PC,556000,,,6064530,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,4,0,3378,336.00,84,3378,,,13512.00
104566,UK01,00,,GBP,PC,555990,,,6062304,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,4,0,14,0.00,0,14,,,56.00
104566,UK01,00,,GBP,PC,561733,,,6065009,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,4,0,1508,240.00,60,1508,,,6032.00
104566,UK01,00,,GBP,PC,557304,,,6064119,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,26,0,31,0.00,0,31,,,806.00
104566,UK01,00,,GBP,PC,557303,,,6064118,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,13,0,32,0.00,0,32,,,416.00
104566,UK01,00,,GBP,PC,563787,,,6067400,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,34.99,0,704,1119.68,32,704,,,24632.96
104566,UK01,00,,GBP,PC,563788,,,6066782,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,27,0,742,243.00,9,742,,,20034.00
104566,UK01,00,,GBP,PC,562833,,,6065039,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,7,0,404,217.00,31,404,,,2828.00
104566,UK01,00,,GBP,PC,562748,,,6065038,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,7,0,180,28.00,4,180,,,1260.00
104566,UK01,00,,GBP,PC,552710,,,6062241,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,26,0,7,0.00,0,7,,,182.00
104566,UK01,00,,GBP,PC,563784,,,6067884,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,18,0,571,252.00,14,571,,,10278.00
104566,UK01,00,,GBP,PC,563785,,,6067566,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,18,0,564,126.00,7,564,,,10152.00
