Customer,SalesOrg,Time,DistributionChannel,FulfillmentMethod,Currency,UOM,Vendor,Store,RetailItemNumber,UPC,GTIN,Material,TCINNo,StoreCount,OnOrderQty,RetailerCost,RetailerPrice,WarehouseInv,OnhandInv,POSSales,POSSalesUnits,TotalInv,InStock,OutStock,unsellableOnHandUnits,unsellableOnHandUnitsAmount,sellableOnHandInventoryAmount,TotalInvValue
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0BHX78RQD,,,,,,36,,6.66,,237,179.82,27,237,,,0,0.00,1540.50,1578.42
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B09FG514R5,,,,,,504,,10.75,,0,64.50,6,0,,,0,0.00,0.00,0.00
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B09B2HZN26,,,,,,999,,32.82,,1,32.82,1,1,,,0,0.00,18.12,32.82
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0886PQWY5,,,,,,0,,0.00,,0,0.00,0,,,,0,0.00,0.00,0.00
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0B1TXGVZC,,,,,,0,,18.10,,1269,36.20,2,1269,,,0,0.00,22060.20,22968.90
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0BSXNY4XN,,,,,,73,,58.76,,3256,998.95,17,3256,,,0,0.00,101818.40,191322.56
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B07NFRTF17,,,,,,3,,16.66,,120,416.50,25,120,,,0,0.00,975.60,1999.20
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B08TTS7VP3,,,,,,9595,,23.30,,353,6408.20,275,353,,,2,37.50,5803.63,8224.90
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0BRQYQYRG,,,,,,0,,0.00,,0,0.00,0,,,,0,0.00,0.00,0.00
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B09RNGP5G6,,,,,,11955,,66.66,,39,13332.00,200,39,,,14,541.59,1950.00,2599.74
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0C4LVWVZN,,,,,,0,,16.66,,113,83.30,5,113,,,0,0.00,1736.81,1882.58
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0BRT7QMDZ,,,,,,0,,18.25,,0,857.75,47,0,,,1,16.00,0.00,0.00
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0CCW2T1QL,,,,,,1500,,10.82,,9,346.24,32,9,,,0,0.00,81.27,97.38
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0BHXBC1KL,,,,,,0,,4.99,,1060,129.74,26,1060,,,0,0.00,3040.79,5289.40
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B08T1TXQRY,,,,,,,,13.33,,0,-13.33,-1,,,,0,0.00,0.00,0.00
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B07MVN7NHL,,,,,,,,111.43,,0,111.43,1,,,,0,0.00,0.00,0.00
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0CFB6D16T,,,,,,1138,,10.82,,277,64.92,6,277,,,0,0.00,2207.56,2997.14
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0883NP1KG,,,,,,303,,12.07,,0,253.47,21,,,,0,0.00,0.00,0.00
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B09ZLSF9V3,,,,,,0,,21.13,,180,295.88,14,180,,,0,0.00,1871.00,3803.40
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0BRT4KDKK,,,,,,0,,9.88,,215,929.65,94,215,,,0,0.00,3440.00,2124.20
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0CCW1B3C6,,,,,,40,,16.66,,1,33.32,2,1,,,0,0.00,15.25,16.66
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B08T22MS57,,,,,,0,,12.48,,0,12.48,1,,,,0,0.00,0.00,0.00
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B082DVS4ZT,,,,,,0,,14.58,,447,72.90,5,447,,,0,0.00,2950.20,6517.26
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B08T1NRCFW,,,,,,0,,13.98,,80,167.80,12,80,,,0,0.00,550.38,1118.40
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B09NNL81VG,,,,,,0,,0.00,,489,-0.42,0,489,,,0,0.00,4396.30,0.00
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B08N6WKXN3,,,,,,,,14.54,,15,87.30,6,15,,,0,0.00,129.44,218.10
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B083MQWHK5,,,,,,,,12.49,,150,87.43,7,150,,,0,0.00,1133.12,1873.50
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B081ZRSKY8,,,,,,0,,13.07,,290,169.98,13,290,,,0,0.00,2008.61,3790.30
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0BS71PKZZ,,,,,,0,,6.34,,739,342.43,54,739,,,1,4.61,4324.31,4685.26
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0090LN5TI,,,,,,9800,,5.52,,3,425.73,77,3,,,0,0.00,11.22,16.56
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0C2D5P2QK,,,,,,12,,16.66,,30,83.30,5,30,,,5,65.00,390.00,499.80
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0BRQX7NR5,,,,,,0,,30.78,,261,338.62,11,261,,,2,41.52,4311.58,8033.58
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B08SRBQVK4,,,,,,0,,0.00,,177,0.00,0,177,,,0,0.00,5087.05,0.00
